chinese,frequency,pinyin,posseg
手術臺上,3,shou3-shu4-tai2-shang4,n
蒔花種草,3,shi2-hua1-zhong3-cao3,n
孫文宏亮,2,sun1-wen2-hong2-liang4,nr
三期,180,san1-qi1,t
聖伯夫,3,sheng4-bai3-fu1,nrt
溼,2030,shi1,a
斯塔林,7,si1-ta3-lin2,nr
適任,3,shi4-ren4,v
勺園,5,shao2-yuan2,n
煽爐子,3,shan1-lu2-zi,n
霎時之間,3,sha4-shi2-zhi1-jian1,vn
樹,383,shu4,zg
蘇門羚,296,su1-men2-ling2,n
勝利油田,20,sheng4-li4-you2-tian2,nt
廈航,2,sha4-hang2,j
十二兩,17,shi2-er4-liang3,m
雙遼縣,3,shuang1-liao2-xian4,nr
守夜員,3,shou3-ye4-yuan2,n
熟人,506,shu2-ren2,n
塞拉西,10,sai1-la1-xi1,ns
蘇梅島,15,su1-mei2-dao3,nr
雙聲道,3,shuang1-sheng1-dao4,n
蘇三國,3,su1-san1-guo2,ns
叔婆,3,shu1-po2,n
水晶節,3,shui3-jing1-jie2,n
甩賣,12,shuai3-mai4,v
石油部門,5,shi2-you2-bu4-men2,n
石秀道,10,shi2-xiu4-dao4,nr
四分之二,3,si4-fen1-zhi1-er4,m
數據項,10,shu4-ju4-xiang4,n
砂金,35,sha1-jin1,n
生荒,8,sheng1-huang1,n
盛有濃,8,sheng4-you3-nong2,nr
說到底,316,shuo1-dao4-di3,l
三門峽市,26,san1-men2-xia2-shi4,ns
身條,3,shen1-tiao2,n
失效分佈,3,shi1-xiao4-fen1-bu4,n
恃才自傲,3,shi4-cai2-zi4-ao4,i
散悶,3,san4-men4,v
神鬼出沒,3,shen2-gui3-chu1-mei2,i
上三,89,shang4-san1,t
塞耳偷鈴,3,sai1-er3-tou1-ling2,i
私藏槍支,3,si1-cang2-qiang1-zhi1,n
桑拿浴,36,sang1-na2-yu4,nr
送溫暖,3,song4-wen1-nuan3,n
收攤兒,3,shou1-tan1-er2,n
燒餅油條,3,shao1-bing3-you2-tiao2,n
孫健敏,2,sun1-jian4-min3,nr
孫黃獅,2,sun1-huang2-shi1,nr
隨禮,3,sui2-li3,n
似鋼,3,shi4-gang1,i
呻喻,3,shen1-yu4,v
深黃色,10,shen1-huang2-se4,n
審片,3,shen3-pian4,n
時空點,3,shi2-kong1-dian3,n
說心裡話,3,shuo1-xin1-li3-hua4,l
三座大山,17,san1-zuo4-tai4-shan1,ns
授銜,6,shou4-xian2,v
嵩,182,song1,ns
私運,3,si1-yun4,n
蘇普橫,2,su1-pu3-heng2,nr
熟絡,3,shu2-luo4,n
順杆爬,3,shun4-gan1-pa2,l
申化強,13,shen1-hua4-qiang2,nr
韶華,7,shao2-hua2,nz
生怖畏,7,sheng1-bu4-wei4,nr
沈允生,3,shen3-yun3-sheng1,nr
師從,126,shi1-cong2,n
社會轉型,3,she4-hui4-zhuan3-xing2,n
上半期,47,shang4-ban4-qi1,t
蘇幕遮,3,su1-mu4-zhe1,nr
上湖村,3,shang4-hu2-cun1,ns
生意場,7,sheng1-yi4-chang3,n
神岡,3,shen2-gang1,ns
色授魂與,3,se4-shou4-hun2-yu3,i
三寸之舌,3,san1-cun4-zhi1-she2,i
數十對,3,shu4-shi2-dui4,m
市肆,30,shi4-si4,n
四樓,3,si4-lou2,ns
數位泛,3,shu4-wei4-fan4,n
散陣投巢,3,san4-zhen4-tou2-chao2,i
時尚,1044,shi2-shang4,n
石庫門,18,shi2-ku4-men2,ns
孫鍾齡,3,sun1-zhong1-ling2,nr
上林苑,8,shang4-lin2-yuan4,ns
生命學,3,sheng1-ming4-xue2,n
時緊時鬆,2,shi2-jin3-shi2-song1,l
書我買,3,shu1-wo3-mai3,l
生活水準,3,sheng1-huo2-shui3-zhun3,n
審判制度,3,shen3-pan4-zhi4-du4,n
所敘,3,suo3-xu4,v
絲絲入扣,31,si1-si1-ru4-kou4,i
司局,42,si1-ju2,n
孫明明,3,sun1-ming2-ming2,nr
撕票員,3,si1-piao4-yuan2,l
沈有鼎,2,shen3-you3-ding3,nr
搜索器,3,sou1-suo3-qi4,nz
蘇寧高,3,su1-ning2-gao1,nr
水分調節,3,shui3-fen4-diao4-jie2,n
史國公,2,shi3-guo2-gong1,nr
涉世不深,3,she4-shi4-bu4-shen1,i
食蚊魚,5,shi2-wen2-yu2,n
閃電般,3,shan3-dian4-ban1,n
首對,3,shou3-dui4,d
山環水,6,shan1-huan2-shui3,ns
生殖,815,sheng1-zhi2,vn
詩酒朋儕,3,shi1-jiu3-peng2-chai2,n
殺進,3,sha1-jin4,v
速交,3,su4-jiao1,n
聲韻,46,sheng1-yun4,n
四十八中,3,si4-shi2-ba1-zhong1,l
斯維雅,2,si1-wei2-ya3,nr
司夜巡,2,si1-ye4-xun2,nr
三菱,87,san1-ling2,nz
三澤,3,san1-ze2,nz
蘇尼特,2,su1-ni2-te4,nr
實驗性,41,shi2-yan4-xing4,n
使節團,20,shi3-jie2-tuan2,n
稅式,3,shui4-shi4,n
抒發感情,3,shu1-fa1-gan3-qing2,n
韘,17,she4,zg
素面,3,su4-mian4,n
三十四五,2,san1-shi2-si4-wu3,m
四十六次,2,si4-shi2-liu4-ci4,m
雙擁,863,shuang1-yong1,nr
粟裕將軍,2,su4-yu4-jiang1-jun1,nr
水筏,3,shui3-fa2,n
上嫚下暴,3,shang4-man4-xia4-bao4,v
索長林,12,suo3-zhang3-lin2,nr
刷去,3,shua1-qu4,v
三拳兩腳,3,san1-quan2-liang3-jiao3,i
碎心裂膽,3,sui4-xin1-lie4-dan3,i
蘇普扶,2,su1-pu3-fu2,nr
水靈,27,shui3-ling2,n
疏果,3,shu1-guo3,n
十劃,3,shi2-hua4,n
申張,2,shen1-zhang1,v
隨同前往,3,sui2-tong2-qian2-wang3,i
省掉,8,sheng3-diao4,v
哨棒,27,shao4-bang4,n
三四百米,4,san1-si4-bai3-mi3,m
山西省晉中地區,5,shan1-xi1-sheng3-jin4-zhong1-di4-qu1,ns
尚志市,7,shang4-zhi4-shi4,nr
受困,39,shou4-kun4,v
施與,8,shi1-yu3,v
山止川行,3,shan1-zhi3-chuan1-xing2,n
收山,3,shou1-shan1,n
上金,3,shang4-jin1,n
三公九卿,3,san1-gong1-jiu3-qing1,nr
壽康宮,4,shou4-kang1-gong1,nr
豎穴墓,16,shu4-xue2-mu4,n
三一回,3,san1-yi1-hui2,m
折挫,3,she2-cuo4,v
三百四十三家,2,san1-bai3-si4-shi2-san1-jia1,m
賽馬場,9,sai4-ma3-chang3,n
散尾葵,3,san4-wei3-kui2,n
十餘株,5,shi2-yu2-zhu1,m
沙廣天,3,sha1-guang3-tian1,nr
叔伯,131,shu1-bai,n
手足之情,31,shou3-zu2-zhi1-qing2,i
三十七部,4,san1-shi2-qi1-bu4,m
石蠶,3,shi2-can2,n
數碼像機,3,shu4-ma3-xiang4-ji1,n
首出,13,shou3-chu1,v
署,629,shu3,ng
斯忒藩,11,si1-te4-fan1,nr
設攤,7,she4-tan1,vn
水產業,284,shui3-chan3-ye4,n
十八本,4,shi2-ba1-ben3,m
擅長於,3,shan4-zhang3-yu2,v
煞風景,13,sha1-feng1-jing3,l
散言碎語,2,san4-yan2-sui4-yu3,i
酸儒文人,3,suan1-ru2-wen2-ren2,n
神志不清,3,shen2-zhi4-bu4-qing1,i
十兩三,2,shi2-liang3-san1,m
宋江方,4,song4-jiang1-fang1,nr
聖德,3,sheng4-de2,nrt
順民,51,shun4-min2,n
沙礫,39,sha1-li4,n
聖彼得斯堡,2,sheng4-bi3-de2-si1-bao3,ns
山伯,3,shan1-bo2,ns
三重門,3,san1-chong2-men2,nz
申訴人,6,shen1-su4-ren2,nz
獸藥,14,shou4-yao4,n
上海熱線,3,shang4-hai3-re4-xian4,nz
申能,82,shen1-neng2,v
雙槓,39,shuang1-gang4,n
稅捐處,3,shui4-juan1-chu4,n
食糖,59,shi2-tang2,n
神經症,51,shen2-jing1-zheng4,n
十二面,13,shi2-er4-mian4,m
實用教程,3,shi2-yong4-jiao4-cheng2,n
散養,5,san4-yang3,v
十萬戶,9,shi2-wan4-hu4,m
手拷,3,shou3-kao4,v
實德,284,shi2-de2,n
書摘,3,shu1-zhai1,n
珊瑚在網,3,shan1-hu2-zai4-wang3,n
史幫主,35,shi3-bang1-zhu3,nr
蘇小小,6,su1-xiao3-xiao3,j
掃描槍,3,sao3-miao2-qiang1,n
稅收管理,3,shui4-shou1-guan3-li3,n
飼主,3,si4-zhu3,v
四周歲,7,si4-zhou1-sui4,m
絲竹,107,si1-zhu2,n
十幾個,599,shi2-ji3-ge4,m
姍姍來遲,29,shan1-shan1-lai2-chi2,i
松明子,2,song1-ming2-zi,nr
斯貝克,3,si1-bei4-ke4,nr
上海醫學院,26,shang4-hai3-yi1-xue2-yuan4,nt
上院,356,shang4-yuan4,j
水利學家,3,shui3-li4-xue2-jia1,n
宋承良,2,song4-cheng2-liang2,nr
埏,3,shan1,g
死撐,3,si3-cheng1,v
尚之信,16,shang4-zhi1-xin4,nr
三四萬,152,san1-si4-wan4,m
適量水,3,shi4-liang4-shui3,v
松雞,14,song1-ji1,ns
緦麻服,3,si1-ma2-fu2,z
雙保險,3,shuang1-bao3-xian3,n
水溝,80,shui3-gou1,n
絲繩,31,si1-sheng2,n
生產廠家,3,sheng1-chan3-chang3-jia1,n
縮回去,3,suo1-hui2-qu4,i
飼養量,14,si4-yang3-liang4,n
試行期,10,shi4-xing2-qi1,n
斯圖爾特,14,si1-tu2-er3-te4,nrt
死鎖,3,si3-suo3,v
尚明軒,2,shang4-ming2-xuan1,nr
肅清流毒,3,su4-qing1-liu2-du2,i
史春生,40,shi3-chun1-sheng1,nr
食火雞,3,shi2-huo3-ji1,n
水米未沾,3,shui3-mi3-wei4-zhan1,i
師太心,2,shi1-tai4-xin1,nr
諡,387,shi4,vg
思溫,2,si1-wen1,n
索南扎西,2,suo3-nan2-zha1-xi1,ns
食寢,3,shi2-qin3,n
四大洋,3,si4-da4-yang2,ns
斯特里,5,si1-te4-li3,nrt
生態圈,11,sheng1-tai4-quan1,n
師太朗,2,shi1-tai4-lang3,nr
審計師,9,shen3-ji4-shi1,n
孫明經,7,sun1-ming2-jing1,nr
思比,2,si1-bi3,v
殺草劑,3,sha1-cao3-ji4,nz
山澤,16,shan1-ze2,n
施托克,3,shi1-tuo1-ke4,nr
世叔,18,shi4-shu1,n
宋兵直,2,song4-bing1-zhi2,nr
數百萬人次,3,shu4-bai3-wan4-ren2-ci4,m
魦,1147,sha1,zg
手中無權,3,shou3-zhong1-wu2-quan2,l
沙林,18,sha1-lin2,nr
數尾,3,shu4-wei3,n
什件,3,shi2-jian4,n
損失賠償,3,sun3-shi1-pei2-chang2,n
宋元諸,10,song4-yuan2-zhu1,nr
時憲曆,7,shi2-xian4-li4,n
宋起鳳,3,song4-qi3-feng4,nr
沈老師,2,shen3-lao3-shi1,nr
水蔥,8,shui3-cong1,b
商務調查,3,shang1-wu4-diao4-cha2,l
深耕細作,3,shen1-geng1-xi4-zuo4,i
三通一平,2,san1-tong1-yi1-ping2,nz
色感,3,se4-gan3,n
水腫,273,shui3-zhong3,n
四千零三十,2,si4-qian1-ling2-san1-shi2,m
隨鑽測量,3,sui2-zuan1-ce4-liang4,n
水利制,3,shui3-li4-zhi4,n
山港,7,shan1-gang3,ns
視若路人,3,shi4-ruo4-lu4-ren2,i
死敗塗地,3,si3-bai4-tu2-de,i
十包裝,3,shi2-bao1-zhuang1,l
數十噸,8,shu4-shi2-dun1,m
時布雲,2,shi2-bu4-yun2,nr
斯滕達,3,si1-teng2-da2,nr
衰颯,3,shuai1-sa4,a
十八彎,3,shi2-ba1-wan1,l
商軍前,3,shang1-jun1-qian2,t
雙拼加加,3,shuang1-pin1-jia1-jia1,nr
手制動,3,shou3-zhi4-dong4,n
孫海客,5,sun1-hai3-ke4,nr
扇狀,3,shan4-zhuang4,n
聖像雕塑,3,sheng4-xiang4-diao1-su4,n
筍,157,sun3,n
視覺系,3,shi4-jue2-xi4,n
蘇木,203,su1-mu4,ns
三一三,3,san1-yi1-san1,m
身高計,3,shen1-gao1-ji4,i
隨寓隨安,3,sui2-yu4-sui2-an1,n
薩格勒,3,sa4-ge2-le4,nr
三萬名,20,san1-wan4-ming2,m
薩雅索,2,sa4-ya3-suo3,nr
沈士充,2,shen3-shi4-chong1,nr
水田,199,shui3-tian2,n
十七裡,2,shi2-qi1-li3,m
熟巧,3,shu2-qiao3,a
收割期,3,shou1-ge1-qi1,n
上海財大,3,shang4-hai3-cai2-da4,nt
世博園,37,shi4-bo2-yuan2,nr
燒點,3,shao1-dian3,n
數億,19,shu4-yi4,m
商務人士,3,shang1-wu4-ren2-shi4,n
四截,3,si4-jie2,m
尚書令,3,shang4-shu1-ling4,nr
素箋,12,su4-jian1,n
詩歌散文,3,shi1-ge1-san3-wen2,n
十幾招,12,shi2-ji3-zhao1,m
數十隻,29,shu4-shi2-zhi1,m
世太平,2,shi4-tai4-ping2,nr
失臉,3,shi1-lian3,v
散過去,3,san4-guo4-qu4,v
生番,3,sheng1-fan1,t
師生,634,shi1-sheng1,nr
獸圈,3,shou4-quan1,n
商界,103,shang1-jie4,n
身後事,3,shen1-hou4-shi4,n
啥樣子,3,sha2-yang4-zi,n
上海市政協,11,shang4-hai3-shi4-zheng4-xie2,nt
三十輯,2,san1-shi2-ji2,m
善自保重,3,shan4-zi4-bao3-zhong4,i
收貨人,2,shou1-huo4-ren2,n
散播,96,san4-bo1,vn
深根固蒂,3,shen1-gen1-gu4-di4,ns
森吉米爾,4,sen1-ji2-mi3-er3,nrt
收費機,3,shou1-fei4-ji1,n
三校,21,san1-xiao4,j
受騙者,3,shou4-pian4-zhe3,n
市裡,442,shi4-li3,s
雙蹦燈,3,shuang1-beng4-deng1,n
收帳,3,shou1-zhang4,n
孫文良,3,sun1-wen2-liang2,nr
司盧鏜,3,si1-lu2-tang1,nr
司正堂,2,si1-zheng4-tang2,nr
十幾遍,7,shi2-ji3-bian4,m
蘇泊爾,4,su1-po1-er3,ns
雙穴齊,2,shuang1-xue2-qi2,nr
試車,40,shi4-che1,n
使令,21,shi3-ling4,v
山木,4,shan1-mu4,ns
斯瓦希,34,si1-wa3-xi1,nr
索債過高,3,suo3-zhai4-guo4-gao1,n
沙河,385,sha1-he2,ns
神會,3,shen2-hui4,n
宋江入,7,song4-jiang1-ru4,nr
擅自行動,3,shan4-zi4-xing2-dong4,i
四十二行,2,si4-shi2-er4-xing2,m
實報,3,shi2-bao4,n
試算表,3,shi4-suan4-biao3,n
鬆井,2,song1-jing3,ns
桑德蘭,33,sang1-de2-lan2,nr
守成不易,3,shou3-cheng2-bu4-yi4,l
四響,7,si4-xiang3,m
水沙,2,shui3-sha1,n
生產經營性,2,sheng1-chan3-jing1-ying2-xing4,n
雙面諜,3,shuang1-mian4-die2,n
四十六日,4,si4-shi2-liu4-ri4,m
索縣,7,suo3-xian4,ns
伸暢,3,shen1-chang4,v
淑女風格,3,shu1-nv3-feng1-ge2,n
深受教育,3,shen1-shou4-jiao4-yu4,l
時逢,3,shi2-feng2,v
十五隻,18,shi2-wu3-zhi1,m
雙手,4990,shuang1-shou3,n
縮量,8,suo1-liang4,n
宿願得償,3,su4-yuan4-de2-chang2,v
十幾噸,3,shi2-ji3-dun1,m
宋江仁,2,song4-jiang1-ren2,nr
斯巴克,5,si1-ba1-ke4,nr
賞罰嚴明,5,shang3-fa2-yan2-ming2,i
私人偵探,3,si1-ren2-zhen1-tan4,n
夙夜不解,3,su4-ye4-bu4-jie3,i
三十九幅,2,san1-shi2-jiu3-fu2,m
宋陳振,3,song4-chen2-zhen4,nr
畲族,319,she1-zu2,nz
摔角,3,shuai1-jiao3,v
四百三十萬,2,si4-bai3-san1-shi2-wan4,m
三優,11,san1-you1,b
忪,4,song1,x
三五十萬,2,san1-wu3-shi2-wan4,m
世界衛生,3,shi4-jie4-wei4-sheng1,nz
深覺,3,shen1-jue2,n
師姊才,2,shi1-zi3-cai2,nr
宋土廣,2,song4-tu3-guang3,nr
施瓦爾,2,shi1-wa3-er3,nr
事業,10025,shi4-ye4,n
神品,20,shen2-pin3,n
順息萬變,3,shun4-xi1-wan4-bian4,i
宋寨主,20,song4-zhai4-zhu3,nr
三十歲,172,san1-shi2-sui4,m
汜,87,si4,zg
愯,140,song3,zg
順次,24,shun4-ci4,d
沈順招,2,shen3-shun4-zhao1,nr
上臺,762,shang4-tai2,ns
十年讀書,3,shi2-nian2-du2-shu1,n
四盤,19,si4-pan2,m
四十九,43,si4-shi2-jiu3,m
獸慾,19,shou4-yu4,n
雙牌縣,2,shuang1-pai2-xian4,n
守成不變,3,shou3-cheng2-bu4-bian4,i
收復失土,3,shou1-fu4-shi1-tu3,i
施泰納,18,shi1-tai4-na4,nr
十九萬,2,shi2-jiu3-wan4,m
石級,55,shi2-ji2,n
十四兩,3,shi2-si4-liang3,m
所變,3,suo3-bian4,v
色散本領,3,se4-san4-ben3-ling3,n
數量,6927,shu4-liang4,n
四軸撓性,3,si4-zhou2-nao2-xing4,vn
速調管,5,su4-diao4-guan3,n
宋廷命,2,song4-ting2-ming4,nr
聲,15713,sheng1,n
蘇轍,36,su1-zhe2,nr
石秀大,2,shi2-xiu4-da4,nr
生物固氮,3,sheng1-wu4-gu4-dan4,n
篩糠,56,shai1-kang1,v
嗜茶,3,shi4-cha2,n
松脂,75,song1-zhi1,ns
四十八個,5,si4-shi2-ba1-ge4,m
書法集,10,shu1-fa3-ji2,n
手提包,35,shou3-ti2-bao1,n
三面紅旗,47,san1-mian4-hong2-qi2,nz
石磙,22,shi2-gun3,n
聖域,3,sheng4-yu4,n
三姑六婆,3,san1-gu1-liu4-po2,nr
晒坪,3,shai4-ping2,n
羶味,12,shan1-wei4,n
傻瓜蛋,3,sha3-gua1-dan4,n
石鍾寺,2,shi2-zhong1-si4,nr
受洗,33,shou4-xi3,v
雙江口,6,shuang1-jiang1-kou3,ns
守備隊,21,shou3-bei4-dui4,n
素養,354,su4-yang3,n
仕女圖,18,shi4-nv3-tu2,n
十尊,14,shi2-zun1,m
設言托意,3,she4-yan2-tuo1-yi4,n
雙黃連,3,shuang1-huang2-lian2,nr
上甘嶺戰役,20,shang4-gan1-ling3-zhan4-yi4,nz
雙涇,3,shuang1-jing1,ns
瘦瘦的,46,shou4-shou4-de,z
叔丁醇,4,shu1-ding1-chun2,n
斯瓦希里,3,si1-wa3-xi1-li3,nrt
實話實說,110,shi2-hua4-shi2-shuo1,l
塞耳盜鐘,3,sai1-er3-dao4-zhong1,i
時伯顏,2,shi2-bo2-yan2,nr
十塊,83,shi2-kuai4,m
桑拿房,3,sang1-na2-fang2,ns
使智使勇,3,shi3-zhi4-shi3-yong3,l
私銷,3,si1-xiao1,vn
輸進,3,shu1-jin4,v
水網縱橫,3,shui3-wang3-zong4-heng2,l
水良獸,2,shui3-liang2-shou4,nr
適用範圍,3,shi4-yong4-fan4-wei2,n
三千六百萬條,2,san1-qian1-liu4-bai3-wan4-tiao2,m
孫沈振,2,sun1-shen3-zhen4,nr
手榴彈,364,shou3-liu2-dan4,n
掃光,3,sao3-guang1,n
雙優,9,shuang1-you1,b
深空,8,shen1-kong1,s
書面報告,3,shu1-mian4-bao4-gao4,n
四大皆空,19,si4-da4-jie1-kong1,i
宋江忙,4,song4-jiang1-mang2,nr
三振,3,san1-zhen4,n
蘇林,139,su1-lin2,ns
十二三裡,2,shi2-er4-san1-li3,m
宿衛者,4,su4-wei4-zhe3,n
生得美,5,sheng1-de-mei3,nr
沈相公,5,shen3-xiang4-gong1,nr
生死榮辱,10,sheng1-si3-rong2-ru3,i
升學考試,3,sheng1-xue2-kao3-shi4,n
三五十米,2,san1-wu3-shi2-mi3,m
說夢話,36,shuo1-meng4-hua4,l
隋東亮,12,sui2-dong1-liang4,nr
喪亂,24,sang4-luan4,v
上官俸的,2,shang4-guan1-feng4-de,nr
賞銀,3,shang3-yin2,n
私情,147,si1-qing2,n
受病,2,shou4-bing4,v
深情故劍,3,shen1-qing2-gu4-jian4,i
三邀四請,3,san1-yao1-si4-qing3,nr
宋少爺,2,song4-shao3-ye2,nr
收官戰,15,shou1-guan1-zhan4,v
甩出,3,shuai3-chu1,v
神位,437,shen2-wei4,n
試想想,3,shi4-xiang3-xiang3,n
斯坦朗,2,si1-tan3-lang3,nr
師範大學,438,shi1-fan4-da4-xue2,n
孫紹祖,8,sun1-shao4-zu3,nr
鬆心,3,song1-xin1,n
深圳四通,3,shen1-zhen4-si4-tong1,nt
實情實理,3,shi2-qing2-shi2-li3,l
攝影,1279,she4-ying3,n
神俠倚,2,shen2-xia2-yi3,nr
樹懶,22,shu4-lan3,n
水蝕,3,shui3-shi2,n
數位,54,shu4-wei4,n
孰能無情,2,shu2-neng2-wu2-qing2,l
生活費,217,sheng1-huo2-fei4,vn
手有餘香,3,shou3-you3-yu2-xiang1,n
四清,30,si4-qing1,t
商族,11,shang1-zu2,n
隋常平,2,sui2-chang2-ping2,nr
數十卷,2,shu4-shi2-juan3,m
隋菲菲,17,sui2-fei1-fei1,nr
生刺,2,sheng1-ci4,vn
雙城,13,shuang1-cheng2,n
視頻模式,3,shi4-pin2-mo2-shi4,n
實出無奈,3,shi2-chu1-wu2-nai4,i
桑木張,2,sang1-mu4-zhang1,nr
受訪人,8,shou4-fang3-ren2,n
晒晒,3,shai4-shai4,v
收割下來,3,shou1-ge1-xia4-lai2,l
速記法,3,su4-ji4-fa3,n
史天天,2,shi3-tian1-tian1,nr
宋素卿,4,song4-su4-qing1,nr
水警,5,shui3-jing3,n
深入人心,127,shen1-ru4-ren2-xin1,i
暑溼痺,3,shu3-shi1-bi4,n
三大法寶,3,san1-da4-fa3-bao3,nz
手搖風琴,3,shou3-yao2-feng1-qin2,i
順服,12,shun4-fu2,n
首站,35,shou3-zhan4,n
賒貸,3,she1-dai4,v
水沼,3,shui3-zhao3,n
深發展,52,shen1-fa1-zhan3,nt
上崗證,9,shang4-gang3-zheng4,j
商業法,3,shang1-ye4-fa3,n
守本分,8,shou3-ben3-fen4,n
稍多,3,shao1-duo1,d
水靈兒,3,shui3-ling2-er2,nr
三十五里,4,san1-shi2-wu3-li3,m
雙眼線索,3,shuang1-yan3-xian4-suo3,n
尚君長,6,shang4-jun1-zhang3,nr
耍頻嘴,3,shua3-pin2-zui3,l
生髮劑,3,sheng1-fa4-ji4,n
四維動量,3,si4-wei2-dong4-liang4,n
三五層,2,san1-wu3-ceng2,m
石鏡古,6,shi2-jing4-gu3,nr
少數幾家,4,shao3-shu4-ji3-jia1,m
四聯單,3,si4-lian2-dan1,j
収,83,shou1,zg
商勵展,2,shang1-li4-zhan3,nr
商家堡,93,shang1-jia1-bao3,nr
三接頭,3,san1-jie1-tou2,n
審定,491,shen3-ding4,v
散體,31,san4-ti3,n
四智,3,si4-zhi4,n
收埋,3,shou1-mai2,v
水輪發電,3,shui3-lun2-fa1-dian4,n
省立,34,sheng3-li4,v
蘇普搶,4,su1-pu3-qiang3,nr
暑假作業,3,shu3-jia4-zuo4-ye4,n
蘇繡,20,su1-xiu4,nr
死而復甦,3,si3-er2-fu4-su1,v
三十艘,3,san1-shi2-sou1,m
宋乾德,2,song4-qian2-de2,nr
深水頂超,3,shen1-shui3-ding3-chao1,ns
上解,40,shang4-jie3,v
薩拉赫丁,2,sa4-la1-he4-ding1,nrt
薩比納,2,sa4-bi3-na4,nr
三場,160,san1-chang3,mq
神威,182,shen2-wei1,n
生成,2337,sheng1-cheng2,v
鬆懈下來,3,song1-xie4-xia4-lai2,vn
身心交瘁,5,shen1-xin1-jiao1-cui4,i
上海浦東,71,shang4-hai3-pu3-dong1,ns
山引江,2,shan1-yin3-jiang1,nr
水魔,3,shui3-mo2,n
試液,40,shi4-ye4,n
蘇步青,14,su1-bu4-qing1,nr
說道,21168,shuo1-dao4,v
沙天廣,101,sha1-tian1-guang3,nr
輸液管,17,shu1-ye4-guan3,n
事無鉅細,34,shi4-wu2-ju4-xi4,i
施工工藝,3,shi1-gong1-gong1-yi4,nt
斯巴索夫,2,si1-ba1-suo3-fu1,nrt
說得有理,3,shuo1-de2-you3-li3,l
三幅,9,san1-fu2,m
時權臣,2,shi2-quan2-chen2,n
隨喜,26,sui2-xi3,d
扇門,3,shan4-men2,n
上寒玉,3,shang4-han2-yu4,nr
十一名,14,shi2-yi1-ming2,m
順順噹噹,27,shun4-shun4-dang1-dang1,i
水滴,165,shui3-di1,n
師學藝,8,shi1-xue2-yi4,nr
授命組閣,3,shou4-ming4-zu3-ge2,n
三十六年,86,san1-shi2-liu4-nian2,m
塑料套,2,su4-liao4-tao4,n
塑膠袋,3,su4-jiao1-dai4,n
弒,7,shi4,zg
三聲無奈,3,san1-sheng1-wu2-nai4,i
雙關語,16,shuang1-guan1-yu3,nz
雙雙對對,3,shuang1-shuang1-dui4-dui4,m
上航,2,shang4-hang2,j
書記處,228,shu1-ji4-chu4,n
山西省人民政府,2,shan1-xi1-sheng3-ren2-min2-zheng4-fu3,nt
手法主義,3,shou3-fa3-zhu3-yi4,n
十五分鐘,31,shi2-wu3-fen1-zhong1,m
四合,39,si4-he2,j
塞進來,3,sai1-jin4-lai2,nr
色價,9,se4-jia4,n
索乙契,2,suo3-yi3-qi4,nr
水密,3,shui3-mi4,n
上氣不接下氣,90,shang4-qi4-bu4-jie1-xia4-qi4,l
施托爾,3,shi1-tuo1-er3,nr
適用,3142,shi4-yong4,v
適如其分,3,shi4-ru2-qi2-fen1,l
攝象機,2,she4-xiang4-ji1,n
手到拿來,20,shou3-dao4-na2-lai2,l
三長四短,3,san1-zhang3-si4-duan3,j
損耗,440,sun3-hao4,n
深埋,3,shen1-mai2,v
瘦骨嶙峋,36,shou4-gu3-li2-xun2,l
室內,997,shi4-nei4,s
三岔鎮,8,san1-cha4-zhen4,ns
少少,3,shao3-shao3,m
沙盤推演,3,sha1-pan2-tui1-yan3,n
莎翁,13,sha1-weng1,nr
司隸部,3,si1-li4-bu4,n
散文詩,42,san3-wen2-shi1,n
神筆,50,shen2-bi3,n
山坡,1164,shan1-po1,ns
誓死,376,shi4-si3,v
四重峰,3,si4-zhong4-feng1,nz
聖井,9,sheng4-jing3,ns
十九道,6,shi2-jiu3-dao4,m
三七開,6,san1-qi1-kai1,m
衰歇,3,shuai1-xie1,v
數字傳輸,3,shu4-zi4-chuan2-shu1,l
閃射,16,shan3-she4,v
首種,4,shou3-zhong3,m
慎微,2,shen4-wei1,a
斯柯達,3,si1-ke1-da2,nr
授職,56,shou4-zhi2,v
蓑草,3,suo1-cao3,n
夙志,3,su4-zhi4,n
莘縣,3,shen1-xian4,ns
四尊,6,si4-zun1,m
酸鈉,49,suan1-na4,nz
十字繡,3,shi2-zi4-xiu4,n
石製品,27,shi2-zhi4-pin3,n
手頭字,3,shou3-tou2-zi4,n
三步,341,san1-bu4,m
碩老,3,shuo4-lao3,a
俗子,3,su2-zi,n
思蜀,2,si1-shu3,n
上消化道,22,shang4-xiao1-hua4-dao4,l
水驅比,3,shui3-qu1-bi3,n
市井之臣,3,shi4-jing3-zhi1-chen2,n
舓,7,shi4,zg
上數,5,shang4-shu4,n
石城,30,shi2-cheng2,ns
三百六十歲,3,san1-bai3-liu4-shi2-sui4,m
筍頭,3,sun3-tou2,n
紓解,3,shu1-jie3,v
首九,4,shou3-jiu3,m
摔打,75,shuai1-da2,v
手拿著,3,shou3-na2-zhe,l
上萬次,2,shang4-wan4-ci4,m
桑蘭西黨,13,sang1-lan2-xi1-dang3,ns
施法,19,shi1-fa3,vn
食用糖,3,shi2-yong4-tang2,n
水療法,3,shui3-liao2-fa3,n
四部,117,si4-bu4,m
施小策,2,shi1-xiao3-ce4,nr
涉案人員,18,she4-an4-ren2-yuan2,n
