chinese,frequency,pinyin,posseg
錦袍,3,jin3-pao2,n
幾千千瓦,2,ji3-qian1-qian1-wa3,m
記工員,3,ji4-gong1-yuan2,n
急功之勢,3,ji2-gong1-zhi1-shi4,i
精算,16,jing1-suan4,v
鞠躬禮,8,ju1-gong1-li3,i
激流勇進,2,ji1-liu2-yong3-jin4,l
嘉山,5,jia1-shan1,ns
交通阻塞,3,jiao1-tong1-zu3-se4,n
機床模具,3,ji1-chuang2-mu2-ju4,l
精氣神兒,6,jing1-qi4-shen2-er2,n
接力賽,17,jie1-li4-sai4,n
謹向,3,jin3-xiang4,a
晶美,3,jing1-mei3,nz
解套,11,jie3-tao4,nz
據實以報,3,ju4-shi2-yi3-bao4,i
揀開,3,jian3-kai1,v
積銖累寸,3,ji1-zhu1-lei4-cun4,n
酒泉地區,3,jiu3-quan2-de-qu1,ns
佳佳,3,jia1-jia1,nz
金鐵,8,jin1-tie3,n
酒櫃,8,jiu3-gui4,n
鍓,567,ji2,zg
將取固予,3,jiang1-qu3-gu4-yu3,i
驚,8417,jing1,v
鉅著,147,ju4-zhe,a
九十盒,4,jiu3-shi2-he2,m
金瓜銀,2,jin1-gua1-yin2,nr
經久不息,148,jing1-jiu3-bu4-xi1,l
舉重若輕,37,ju3-zhong4-ruo4-qing1,i
晉唐,5,jin4-tang2,t
覺出,3,jue2-chu1,v
進香團,3,jin4-xiang1-tuan2,n
解恨,30,jie3-hen4,v
酒店風雲,3,jiu3-dian4-feng1-yun2,ns
局部,2441,ju2-bu4,n
界標,14,jie4-biao1,n
倦遊,3,juan4-you2,n
蔣孝文,3,jiang3-xiao4-wen2,nr
繼往,4,ji4-wang3,v
金枝,20,jin1-zhi1,n
嬌子,6,jiao1-zi,n
結婚,2967,jie2-hun1,v
九類,5,jiu3-lei4,m
焦嶺,2,jiao1-ling3,ns
靖海將軍,2,jing4-hai3-jiang1-jun1,nr
及鋒而試,3,ji2-feng1-er2-shi4,i
機處理,4,ji1-chu4-li3,n
極情盡致,3,ji2-qing2-jin3-zhi4,i
見習官,3,jian4-xi2-guan1,n
幾首歌,6,ji3-shou3-ge1,m
交易系統,3,jiao1-yi4-xi4-tong3,n
階躍電壓,3,jie1-yue4-dian4-ya1,nz
金流,2,jin1-liu2,n
近畿小子,3,jin4-ji1-xiao3-zi,ns
諫阻,85,jian4-zu3,v
局麻,3,ju2-ma2,n
久之,50,jiu3-zhi1,d
劍蘭,3,jian4-lan2,ns
吉林大學,34,ji2-lin2-da4-xue2,nt
兼課,5,jian1-ke4,v
聚乳酸,3,ju4-ru3-suan1,n
檢察幹部,3,jian3-cha2-gan4-bu4,n
金萬昌,4,jin1-wan4-chang1,nr
急救藥,4,ji2-jiu4-yao4,i
捲入,332,juan3-ru4,v
劇組,90,ju4-zu3,n
焦脣乾舌,3,jiao1-chun2-qian2-she2,i
甲醯胺,3,jia3-xi1-an4,nz
菌根營養,3,jun1-gen1-ying2-yang3,n
甲錠,3,jia3-ding4,nz
揭東,3,jie1-dong1,ns
敬稱,7,jing4-cheng1,v
冀西,26,ji4-xi1,ns
膠版紙,3,jiao1-ban3-zhi3,n
見怪不怪,64,jian4-guai4-bu4-guai4,i
京山縣,521,jing1-shan1-xian4,ns
鉅,48,ju4,g
進可攻,3,jin4-ke3-gong1,v
攪過來,3,jiao3-guo4-lai2,v
謹防扒手,3,jin3-fang2-pa2-shou3,i
加墊,3,jia1-dian4,n
季世,3,ji4-shi4,n
雞口牛後,3,ji1-kou3-niu2-hou4,i
俱樂部賽,2,ju4-le4-bu4-sai4,n
基爾,102,ji1-er3,nz
加裡寧,13,jia1-li3-ning2,nr
揭醜,3,jie1-chou3,v
君子固窮,3,jun1-zi-gu4-qiong2,l
節約用糧,3,jie2-yue1-yong4-liang2,n
就職儀式,3,jiu4-zhi2-yi2-shi4,l
九副,2,jiu3-fu4,m
解剖學,184,jie3-pou1-xue2,n
焦文期,51,jiao1-wen2-qi1,nr
犄角,76,ji1-jiao3,n
金陵,432,jin1-ling2,nr
敬軒會,2,jing4-xuan1-hui4,nr
妓館,3,ji4-guan3,n
幾束,8,ji3-shu4,m
江夏王,6,jiang1-xia4-wang2,nr
積不相能,3,ji1-bu4-xiang1-neng2,i
講義夾,8,jiang3-yi4-jia1,n
緊鄰著,3,jin3-lin2-zhe,l
借宿,140,jie4-su4,v
激光測距儀,2,ji1-guang1-ce4-ju4-yi2,n
結義兄弟,11,jie2-yi4-xiong1-di4,n
幾萬元,28,ji3-wan4-yuan2,m
巨大變化,3,ju4-da4-bian4-hua4,nz
金融家,12,jin1-rong2-jia1,n
襉,28,jian3,n
軍機大臣,3,jun1-ji1-da4-chen2,n
金屬鍵,3,jin1-shu3-jian4,n
集美區,3,ji2-mei3-qu1,ns
幾陣,12,ji3-zhen4,m
精選品,3,jing1-xuan3-pin3,n
絞斷,3,jiao3-duan4,v
舉辦國,4,ju3-ban4-guo2,n
集水管,3,ji2-shui3-guan3,n
幾品,27,ji3-pin3,m
鑑定室,2,jian4-ding4-shi4,n
講解法,3,jiang3-xie4-fa3,n
積分電路,3,ji1-fen1-dian4-lu4,n
軍械士,3,jun1-xie4-shi4,n
甲冠天下,3,jia3-guan4-tian1-xia4,l
金花,849,jin1-hua1,n
汲水機,3,ji2-shui3-ji1,nr
解包,3,jie3-bao1,v
舉錯,3,ju3-cuo4,v
降低消耗,2,jiang4-di1-xiao1-hao4,n
鏡潭路,3,jing4-tan2-lu4,ns
進給,27,jin4-gei3,v
簡寫本,3,jian3-xie3-ben3,n
即插即用,4,ji2-cha1-ji2-yong4,i
尖劈,12,jian1-pi1,n
建州,3,jian4-zhou1,ns
捲風,3,juan3-feng1,n
解裝,3,jie3-zhuang1,v
簡併模式,3,jian3-bing4-mo2-shi4,l
加減法,16,jia1-jian3-fa3,n
緊握著,3,jin3-wo4-zhe,n
加韋拉,3,jia1-wei2-la1,nrt
金界壕,2,jin1-jie4-hao2,n
幾名,627,ji3-ming2,m
家威廉,2,jia1-wei1-lian2,nr
晉園,5,jin4-yuan2,ns
嫉閒妒能,3,ji2-xian2-du4-neng2,i
幾十億,19,ji3-shi2-yi4,m
京都大學,28,jing1-du1-da4-xue2,nt
結石,164,jie2-shi2,n
擊壘,3,ji1-lei3,v
焦眉苦臉,3,jiao1-mei2-ku3-lian3,i
擠錯,3,ji3-cuo4,v
己寅,3,ji3-yin2,m
建材工業,3,jian4-cai2-gong1-ye4,n
交際花,24,jiao1-ji4-hua1,n
交融,121,jiao1-rong2,n
檢測時間,2,jian3-ce4-shi2-jian1,n
膠泥,25,jiao1-ni2,n
警惕心,4,jing3-ti4-xin1,n
吉祥路,3,ji2-xiang2-lu4,nr
家庭史,3,jia1-ting2-shi3,n
鈞,593,jun1,q
救助,527,jiu4-zhu4,vn
基底節,3,ji1-di3-jie2,n
教場,42,jiao4-chang3,n
基本特徵,2,ji1-ben3-te4-zhi3,n
降低成本,10,jiang4-di1-cheng2-ben3,n
倦,344,juan4,zg
幾封,51,ji3-feng1,m
拘捕權,3,ju1-bu3-quan2,n
靖言庸違,3,jing4-yan2-yong1-wei2,nr
江山,1224,jiang1-shan1,ns
九天仙女,3,jiu3-tian1-xian1-nv3,nr
竭盡所能,23,jie2-jin3-suo3-neng2,i
加密傳輸,3,jia1-mi4-chuan2-shu1,nr
戟指怒目,3,ji3-zhi3-nu4-mu4,nr
京昆,2,jing1-kun1,ns
景德鎮陶瓷學院,3,jing3-de2-zhen4-tao2-ci2-xue2-yuan4,nr
吉木薩爾,20,ji2-mu4-sa4-er3,ns
寄身,3,ji4-shen1,v
軍營區,3,jun1-ying2-qu1,n
軍師,1158,jun1-shi1,n
金像獎,30,jin1-xiang4-jiang3,nz
接線箱,3,jie1-xian4-xiang1,n
基聯會,3,ji1-lian2-hui4,n
嘉魚縣,257,jia1-yu2-xian4,ns
角柱,5,jiao3-zhu4,n
江文書,3,jiang1-wen2-shu1,nr
京白梨,3,jing1-bai2-li2,ns
今,23913,jin1,zg
鷦巢蚊睫,3,jiao1-chao2-wen2-jie2,n
僅足,3,jin3-zu2,v
箕裘,3,ji1-qiu2,n
界面脂,3,jie4-mian4-zhi1,n
暻,6,jing3,zg
結線,3,jie2-xian4,n
減量化,13,jian3-liang4-hua4,v
幾行,130,ji3-xing2,m
嫁妝,135,jia4-zhuang1,v
吉象,256,ji2-xiang4,n
聚乙二醇,3,ju4-yi3-er4-chun2,nz
金刀疾,2,jin1-dao1-ji2,nr
簡體版,3,jian3-ti3-ban3,v
急口令,3,ji2-kou3-ling4,n
經承天,3,jing1-cheng2-tian1,nr
菊粉,3,ju2-fen3,n
矯直,2,jiao3-zhi2,v
巻,54,juan4,zg
焦化,29,jiao1-hua4,n
教務長,68,jiao4-wu4-zhang3,n
酒肉和尚,3,jiu3-rou4-he2-shang,n
卷首語,3,juan3-shou3-yu3,i
甲基汞,3,jia3-ji1-gong3,nz
機警過人,3,ji1-jing3-guo4-ren2,n
脊髓炎,10,ji2-sui3-yan2,n
解密器,3,jie3-mi4-qi4,nr
結核,263,jie2-he2,n
加熱盤管,3,jia1-re4-pan2-guan3,n
減人增效,8,jian3-ren2-zeng1-xiao4,n
建築者,20,jian4-zhu4-zhe3,n
姜玉清,2,jiang1-yu4-qing1,nr
結善緣,8,jie2-shan4-yuan2,n
介導,12,jie4-dao3,v
矜誇,3,jin1-kua1,v
戒慎,7,jie4-shen4,a
簡單,6935,jian3-dan1,a
解說員,22,jie3-shuo1-yuan2,n
假睡,3,jia3-shui4,v
巨眼,20,ju4-yan3,a
巨葛莊,3,ju4-ge2-zhuang1,nr
巨好,3,ju4-hao3,a
湝,23,jie1,zg
進口商,46,jin4-kou3-shang1,n
降解塑料,5,jiang4-jie3-su4-liao4,n
家門,565,jia1-men2,n
居正先,3,ju1-zheng4-xian1,nr
吉林省人民政府,3,ji2-lin2-sheng3-ren2-min2-zheng4-fu3,nt
金本位,7,jin1-ben3-wei4,n
記者村,6,ji4-zhe3-cun1,n
警告性,3,jing3-gao4-xing4,n
亰,17,jing1,zg
加熱法,3,jia1-re4-fa3,n
驚鳥,3,jing1-niao3,n
九連,6,jiu3-lian2,ns
九龍城區,2,jiu3-long2-cheng2-qu1,ns
久阪玄瑞,3,jiu3-ban3-xuan2-rui4,nr
計出無奈,3,ji4-chu1-wu2-nai4,i
計劃生育率,256,ji4-hua4-sheng1-yu4-lv4,n
吉祥止止,3,ji2-xiang2-zhi3-zhi3,nr
盡職,81,jin3-zhi2,v
計在民,2,ji4-zai4-min2,n
集成度,33,ji2-cheng2-du4,n
金榮垣,2,jin1-rong2-yuan2,nr
舊鄉,3,jiu4-xiang1,n
進退無據,3,jin4-tui4-wu2-ju4,i
靜海,24,jing4-hai3,ns
嘉偶天成,3,jia1-ou3-tian1-cheng2,nr
剪起來,3,jian3-qi3-lai2,v
居正父,2,ju1-zheng4-fu4,nr
結對聯手,3,jie2-dui4-lian2-shou3,n
經國先生,3,jing1-guo2-xian1-sheng1,n
紀律作風,3,ji4-lv4-zuo4-feng1,nr
教一識百,3,jiao4-yi1-shi2-bai3,l
賤人,277,jian4-ren2,n
經濟過剩,3,jing1-ji4-guo4-sheng4,l
靜,2453,jing4,nr
捷克斯洛伐克共和國,10,jie2-ke4-si1-luo4-fa2-ke4-gong4-he2-guo2,ns
接拍,2,jie1-pai1,v
激進主義,12,ji1-jin4-zhu3-yi4,n
見見面,34,jian4-jian4-mian4,i
軍事優勢,3,jun1-shi4-you1-shi4,n
嚼舌頭,28,jiao2-she2-tou2,n
舊船,3,jiu4-chuan2,n
韭菜子,3,jiu3-cai4-zi,n
金俊武,272,jin1-jun4-wu3,nr
雞雞喈喈,3,ji1-ji1-jie1-jie1,nr
舉措失當,3,ju3-cuo4-shi1-dang1,n
揀擇,6,jian3-ze2,v
階躍幹擾,3,jie1-yue4-gan4-rao3,l
劑型,157,ji4-xing2,n
頸脖,30,jing3-bo2,n
假牙齒,3,jia3-ya2-chi3,n
交代問題,3,jiao1-dai4-wen4-ti2,n
假帶,3,jia3-dai4,n
頰,742,jia2,ng
精力過人,3,jing1-li4-guo4-ren2,n
教本,34,jiao4-ben3,n
競,1130,jing4,vn
集中統一,3,ji2-zhong1-tong3-yi1,l
肌割蛋白,3,ji1-ge1-dan4-bai2,n
祭酒,3,ji4-jiu3,v
今古奇觀,3,jin1-gu3-qi2-guan1,nr
佳偶,27,jia1-ou3,n
江魚江,2,jiang1-yu2-jiang1,ns
計其功,2,ji4-qi2-gong1,nr
機伶,3,ji1-ling2,n
覲禮,3,jin4-li3,v
降幅,107,jiang4-fu2,n
監察院,146,jian1-cha2-yuan4,n
巨瀾,3,ju4-lan2,n
江左夷吾,3,jiang1-zuo3-yi2-wu2,ns
捐建,9,juan1-jian4,v
檢流計,4,jian3-liu2-ji4,n
絕育法,3,jue2-yu4-fa3,n
就湯下麵,3,jiu4-tang1-xia4-mian4,l
均等,141,jun1-deng3,a
羯羊,3,jie2-yang2,n
降職,51,jiang4-zhi2,v
交錯代數,3,jiao1-cuo4-dai4-shu4,n
季鏢頭,6,ji4-biao1-tou2,vn
機翼,486,ji1-yi4,n
金烏派,31,jin1-wu1-pai4,nr
拒客,3,ju4-ke4,v
教育領域,8,jiao4-yu4-ling3-yu4,n
較正,3,jiao4-zheng4,d
機票,646,ji1-piao4,n
進攻性,94,jin4-gong1-xing4,n
基址,90,ji1-zhi3,n
監察委員,3,jian1-cha2-wei3-yuan2,n
賈政同,2,jia3-zheng4-tong2,nr
矜名嫉能,3,jin1-ming2-ji4-neng2,vn
競猜,52,jing4-cai1,v
軍事部長,13,jun1-shi4-bu4-zhang3,n
君權神授,3,jun1-quan2-shen2-shou4,n
較佳,3,jiao4-jia1,a
機械製造,3,ji1-xie4-zhi4-zao4,b
剪切模量,3,jian3-qie4-mo2-liang4,i
金平區,3,jin1-ping2-qu1,ns
江巴吉才,2,jiang1-ba1-ji2-cai2,nr
姜威道,2,jiang1-wei1-dao4,nr
嫁了人,3,jia4-le-ren2,i
僵住,3,jiang1-zhu4,v
經脈,449,jing1-mai4,n
酒量,152,jiu3-liang4,n
救員,3,jiu4-yuan2,n
幾億美元,3,ji3-yi4-mei3-yuan2,m
極壞,3,ji2-huai4,v
救藥,6,jiu4-yao4,n
機電票,3,ji1-dian4-piao4,n
緊靠,129,jin3-kao4,a
激發極化,3,ji1-fa1-ji2-hua4,n
緝私艇,3,ji1-si1-ting3,n
激,1242,ji1,n
集團主義,3,ji2-tuan2-zhu3-yi4,n
尖嘴,3,jian1-zui3,ns
居荒谷,2,ju1-huang1-gu3,nr
腳凳,4,jiao3-deng4,n
江漢法院,3,jiang1-han4-fa3-yuan4,nt
幾年,4137,ji3-nian2,m
寂靜無聲,3,ji4-jing4-wu2-sheng1,l
教輔,25,jiao4-fu3,n
金丹之,5,jin1-dan1-zhi1,nr
幾千度,6,ji3-qian1-du4,m
緊梆梆,3,jin3-bang1-bang1,z
誡律,3,jie4-lv4,v
藉箸代籌,3,ji2-zhu4-dai4-chou2,v
晉無公,2,jin4-wu2-gong1,nr
幾百美元,6,ji3-bai3-mei3-yuan2,m
加利亞尼,4,jia1-li4-ya4-ni2,ns
金屬軟管,3,jin1-shu3-ruan3-guan3,n
幾家,577,ji3-jia1,m
軍人,2728,jun1-ren2,n
激光,1336,ji1-guang1,n
金亭館,4,jin1-ting2-guan3,nr
舊班,3,jiu4-ban1,n
賤格,3,jian4-ge2,n
狙擊兵,3,ju1-ji1-bing1,n
景谷林業,2,jing3-gu3-lin2-ye4,nz
金元榮,3,jin1-yuan2-rong2,nr
焦利,2,jiao1-li4,ns
基層人民,3,ji1-ceng2-ren2-min2,n
金達,2,jin1-da2,nz
基林,5,ji1-lin2,n
居正立,3,ju1-zheng4-li4,nr
九皇,2,jiu3-huang2,nz
甲乙丙丁,3,jia3-yi3-bing3-ding1,nz
嬌揉造作,3,jiao1-rou2-zao4-zuo4,i
精神恍惚,23,jing1-shen2-huang3-hu1,i
吉林長春,3,ji2-lin2-zhang3-chun1,nr
假人辭色,3,jia3-ren2-ci2-se4,i
精雕細鏤,2,jing1-diao1-xi4-lou4,i
教學部,3,jiao4-xue2-bu4,n
錦繡大地,30,jin3-xiu4-da4-di4,i
講來講去,3,jiang3-lai2-jiang3-qu4,l
絞絲旁,3,jiao3-si1-pang2,n
將順其美,3,jiang1-shun4-qi2-mei3,i
今天下午,3,jin1-tian1-xia4-wu3,nr
吉塔,7,ji2-ta3,nrt
狡猾,374,jiao3-hua2,a
擠死,3,ji3-si3,v
減,2112,jian3,v
局域平衡,3,ju2-yu4-ping2-heng2,n
進出口,966,jin4-chu1-kou3,vn
轎車,521,jiao4-che1,n
捲曲黴素,3,juan3-qu1-mei2-su4,n
甲級詞,3,jia3-ji2-ci2,n
靖海王,2,jing4-hai3-wang2,nr
解方程,3,jie3-fang1-cheng2,nr
驚魂攝魄,3,jing1-hun2-she4-po4,i
金銀財寶,129,jin1-yin2-cai2-bao3,nr
敬香,26,jing4-xiang1,nr
機械運動,47,ji1-xie4-yun4-dong4,l
菌棒,3,jun1-bang4,n
檢舉箱,3,jian3-ju3-xiang1,n
舊屬,3,jiu4-shu3,n
經閉,3,jing1-bi4,v
劍宗,3,jian4-zong1,nz
竭之不用,3,jie2-zhi1-bu4-yong4,l
江上,3,jiang1-shang4,s
檢查報告,2,jian3-cha2-bao4-gao4,n
決定,32770,jue2-ding4,v
濺得,3,jian4-de2,v
較壞,3,jiao4-huai4,v
局天扣地,3,ju2-tian1-kou4-di4,n
解罪,3,jie3-zui4,v
降解,120,jiang4-jie3,v
金三世,2,jin1-san1-shi4,nr
均勻分佈,3,jun1-yun2-fen1-bu4,nz
九制,5,jiu3-zhi4,n
雞犬桑麻,3,ji1-quan3-sang1-ma2,i
祭灶,25,ji4-zao4,n
具,6228,ju4,v
賈府園,2,jia3-fu3-yuan2,nr
剪過,3,jian3-guo4,v
餃子館,5,jiao3-zi-guan3,n
較早,3,jiao4-zao3,d
金同珍,8,jin1-tong2-zhen1,nr
基數排序,3,ji1-shu4-pai2-xu4,l
舊遊,9,jiu4-you2,n
賈珍先,2,jia3-zhen1-xian1,nr
姐姐,2742,jie3-jie3,n
集材,3,ji2-cai2,n
計次收費,3,ji4-ci4-shou1-fei4,n
酒後失音,3,jiu3-hou4-shi1-yin1,i
舉例來說,39,ju3-li4-lai2-shuo1,l
經濟圈,14,jing1-ji4-quan1,n
絞結,3,jiao3-jie2,v
機務人員,3,ji1-wu4-ren2-yuan2,n
靖侯史,3,jing4-hou2-shi3,nr
解劍拜仇,3,jie3-jian4-bai4-chou2,nr
軍威,74,jun1-wei1,n
近於,197,jin4-yu2,v
積歲累月,3,ji1-sui4-lei4-yue4,i
緊抓,18,jin3-zhua1,v
減緩放慢,3,jian3-huan3-fang4-man4,n
監管部門,144,jian1-guan3-bu4-men2,n
莖部,3,jing1-bu4,n
接地平面,3,jie1-di4-ping2-mian4,l
降貴紆尊,3,jiang4-gui4-yu1-zun1,vn
箋言,3,jian1-yan2,n
講論,50,jiang3-lun4,n
晶須,11,jing1-xu1,n
幾百元,52,ji3-bai3-yuan2,m
晉北,46,jin4-bei3,ns
矯形力,3,jiao3-xing2-li4,i
簡則,3,jian3-ze2,a
今明,17,jin1-ming2,t
獎飾,3,jiang3-shi4,n
救濟型,3,jiu4-ji4-xing2,n
幾十萬個,5,ji3-shi2-wan4-ge4,m
極限流,3,ji2-xian4-liu2,n
解餓,3,jie3-e4,v
建都於,3,jian4-du1-yu2,n
椾,391,jian1,zg
結廬,12,jie2-lu2,n
焦作,82,jiao1-zuo4,n
敬啟者,3,jing4-qi3-zhe3,nr
降組,3,jiang4-zu3,n
九鬥,2,jiu3-dou4,m
儉,121,jian3,ag
精梳棉,3,jing1-shu1-mian2,n
家母,47,jia1-mu3,n
傑卡爾,7,jie2-ka3-er3,nr
加磚添瓦,3,jia1-zhuan1-tian1-wa3,nr
近百名,3,jin4-bai3-ming2,l
季華路,2,ji4-hua2-lu4,n
檢疫站,6,jian3-yi4-zhan4,n
嬌嫩,156,jiao1-nen4,a
記分卡,3,ji4-fen1-ka3,n
進湯,3,jin4-tang1,n
解離能,3,jie3-li2-neng2,nz
亟待解決,31,ji2-dai4-jie3-jue2,l
幾萬卷,2,ji3-wan4-juan3,m
軍令狀,170,jun1-ling4-zhuang4,n
剪片,3,jian3-pian4,n
覺察,395,jue2-cha2,v
寄託,933,ji4-tuo1,v
金小蜂,11,jin1-xiao3-feng1,nr
敬請,131,jing4-qing3,v
軍,4,jun1,zg
集安縣,3,ji2-an1-xian4,ns
價格政策,3,jia4-ge2-zheng4-ce4,n
京山,293,jing1-shan1,ns
技工貿,3,ji4-gong1-mao4,n
解開,1023,jie3-kai1,v
介意,203,jie4-yi4,v
結構緊湊,2,jie2-gou4-jin3-cou4,l
晉中市,3,jin4-zhong1-shi4,ns
九度,2,jiu3-du4,ns
儉明,3,jian3-ming2,a
機械傳動,3,ji1-xie4-chuan2-dong4,n
加上條紋,3,jia1-shang4-tiao2-wen2,n
進善退惡,3,jin4-shan4-tui4-e4,i
楫,39,ji2,ng
奸臣,285,jian1-chen2,n
兼學,12,jian1-xue2,v
進膳,3,jin4-shan4,v
監摹,3,jian1-mo2,v
柬埔寨人,5,jian3-pu3-zhai4-ren2,nz
機場路,5,ji1-chang3-lu4,n
建設週期,3,jian4-she4-zhou1-qi1,n
家訪,19,jia1-fang3,j
金雨澤,3,jin1-yu3-ze2,nr
金鞋獎,4,jin1-xie2-jiang3,nz
驚恐不安,17,jing1-kong3-bu4-an1,i
積水為海,3,ji1-shui3-wei4-hai3,i
界線,387,jie4-xian4,n
截殺,63,jie2-sha1,v
加加林,19,jia1-jia1-lin2,ns
季節工,5,ji4-jie2-gong1,n
技術化,10,ji4-shu4-hua4,n
金山影霸,3,jin1-shan1-ying3-ba4,nr
機電式,33,ji1-dian4-shi4,n
吉合,3,ji2-he2,nr
健身車,2,jian4-shen1-che1,n
竭盡忠誠,3,jie2-jin3-zhong1-cheng2,l
較完整,4,jiao4-wan2-zheng3,z
教學,4025,jiao4-xue2,n
救護隊員,2,jiu4-hu4-dui4-yuan2,n
鑑真紀念堂,7,jian4-zhen1-ji4-nian4-tang2,nz
金城川,2,jin1-cheng2-chuan1,ns
見到,7522,jian4-dao4,v
金盞,10,jin1-zhan3,n
江豬,259,jiang1-zhu1,n
急不擇途,3,ji2-bu4-ze2-tu2,i
奸佞,46,jian1-ning4,n
蠲除,3,juan1-chu2,v
厥陰俞,3,jue2-yin1-yu2,nr
緝手,3,ji1-shou3,v
江醉章,317,jiang1-zui4-zhang1,nr
借讀費,21,jie4-du2-fei4,n
九億八千二百多萬兩,2,jiu3-yi4-ba1-qian1-er4-bai3-duo1-wan4-liang3,m
經閣,3,jing1-ge2,n
頰上三毛,3,jia2-shang4-san1-mao2,n
江南區,2,jiang1-nan2-qu1,ns
機框,2,ji1-kuang1,n
屆滿時,3,jie4-man3-shi2,n
薦拔,3,jian4-ba2,v
節約用水,3,jie2-yue1-yong4-shui3,n
跼天促地,3,ju2-tian1-cu4-di4,i
金圖,4,jin1-tu2,n
金戈鐵騎,3,jin1-ge1-tie3-qi2,nr
尖端,275,jian1-duan1,n
盡情,446,jin3-qing2,d
結髮,53,jie2-fa4,v
機動權,2,ji1-dong4-quan2,n
巨炮,2,ju4-pao4,n
江洲車兒,3,jiang1-zhou1-che1-er2,n
檢錯碼,3,jian3-cuo4-ma3,n
傑盧姆,3,jie2-lu2-mu3,nr
紀大,4,ji4-da4,j
饑饉,33,ji1-jin3,n
菌素類,3,jun1-su4-lei4,n
解上州,4,jie3-shang4-zhou1,nr
間隔時間,2,jian1-ge2-shi2-jian1,l
澆熄,3,jiao1-xi1,v
寄滿,3,ji4-man3,v
結掉,3,jie2-diao4,v
據說,2890,ju4-shuo1,v
劍閣,56,jian4-ge2,ns
甲硝唑,17,jia3-xiao1-zuo4,nz
吉祥寺,6,ji2-xiang2-si4,nr
計無所施,3,ji4-wu2-suo3-shi1,l
金陽縣,3,jin1-yang2-xian4,ns
紀念郵票,23,ji4-nian4-you2-piao4,n
金穗卡,3,jin1-sui4-ka3,nr
鹼集料,3,jian3-ji2-liao4,n
艱苦磨鍊,3,jian1-ku3-mo2-lian4,i
急風驟雨,8,ji2-feng1-zhou4-yu3,i
機動靈活,3,ji1-dong4-ling2-huo2,n
井徑,3,jing3-jing4,n
經營性,32,jing1-ying2-xing4,n
解鄴郡,2,jie3-ye4-jun4,nr
家種,16,jia1-zhong3,n
踽踽涼涼,3,ju3-ju3-liang2-liang2,z
集線器,3,ji2-xian4-qi4,n
膠結作用,3,jiao1-jie2-zuo4-yong4,l
集其大成,3,ji2-qi2-da4-cheng2,nz
賈英廷,128,jia3-ying1-ting2,nr
激光鍵合,3,ji1-guang1-jian4-he2,n
獎勉,3,jiang3-mian3,v
加碼,33,jia1-ma3,n
吉隆灘,7,ji2-long2-tan1,nr
擠剩,3,ji3-sheng4,v
敬菸,2,jing4-yan1,nr
機械部,5,ji1-xie4-bu4,n
救火隊員,13,jiu4-huo3-dui4-yuan2,l
減租減息,3,jian3-zu1-jian3-xi1,n
居先,3,ju1-xian1,d
精血虧虛,3,jing1-xue4-kui1-xu1,i
夾針,3,jia1-zhen1,n
粳米,34,jing1-mi3,n
九寨溝縣,3,jiu3-zhai4-gou1-xian4,ns
皆知,3,jie1-zhi1,i
接交,3,jie1-jiao1,v
精煤,4,jing1-mei2,n
金融監管,3,jin1-rong2-jian1-guan3,j
警笛聲,5,jing3-di2-sheng1,n
君子三戒,3,jun1-zi-san1-jie4,n
家雞,16,jia1-ji1,n
雞犬不聞,3,ji1-quan3-bu4-wen2,i
繳齊,3,jiao3-qi2,v
竟用,3,jing4-yong4,v
基社盟,3,ji1-she4-meng2,n
漸近線,5,jian4-jin4-xian4,n
機車行,3,ji1-che1-xing2,n
金相,3,jin1-xiang4,nr
緊急斷電,3,jin3-ji2-duan4-dian4,l
金鼓喧,2,jin1-gu3-xuan1,nr
金勝宇,3,jin1-sheng4-yu3,nr
幾十枚,9,ji3-shi2-mei2,m
家境貧困,3,jia1-jing4-pin2-kun4,i
賈亞辛格,5,jia3-ya4-xin1-ge2,nr
接氣,2,jie1-qi4,v
進社區,3,jin4-she4-qu1,n
交潰,3,jiao1-kui4,v
肌麻痺,6,ji1-ma2-bi4,n
絕收,11,jue2-shou1,v
加勁,121,jia1-jin4,v
教案,76,jiao4-an4,n
金校衛,3,jin1-xiao4-wei4,nr
集資款,8,ji2-zi1-kuan3,n
絹帛,3,juan4-bo2,n
計量器,3,ji4-liang2-qi4,n
京津塘,3,jing1-jin1-tang2,ns
驚喜交集,131,jing1-xi3-jiao1-ji2,i
結構性,192,jie2-gou4-xing4,n
居城,3,ju1-cheng2,n
假面舞會,3,jia3-mian4-wu3-hui4,n
痙,102,jing4,vn
驚惑,3,jing1-huo4,a
雞血,44,ji1-xue4,n
頸部,315,jing3-bu4,n
晶格點,3,jing1-ge2-dian3,n
驚慌失色,3,jing1-huang1-shi1-se4,i
腳踝部,2,jiao3-huai2-bu4,n
記好,3,ji4-hao3,v
酒逢知己千杯少,8,jiu3-feng2-zhi1-ji3-qian1-bei1-shao3,l
嘰嘰唧唧,3,ji1-ji1-ji1-ji1,o
絕俗,3,jue2-su2,a
見見,322,jian4-jian4,v
警衛局,7,jing3-wei4-ju2,n
假設能,3,jia3-she4-neng2,n
計窮途拙,3,ji4-qiong2-tu2-zhuo1,i
教唆犯,16,jiao4-suo1-fan4,n
結節病,3,jie2-jie2-bing4,n
漸隱,3,jian4-yin3,v
九十分鐘,4,jiu3-shi2-fen1-zhong1,m
金絲小棗,15,jin1-si1-xiao3-zao3,n
價廉,30,jia4-lian2,n
