chinese,frequency,pinyin,posseg
賠了夫人又折兵,15,pei2-le-fu1-ren2-you4-zhe2-bing1,i
騙稅,6,pian4-shui4,n
平復,94,ping2-fu4,v
牝雞司旦,3,pin4-ji1-si1-dan4,n
品數,5,pin3-shu4,n
普豐德系,3,pu3-feng1-de2-xi4,nr
貧賤糟糠,3,pin2-jian4-zao1-kang1,v
佩戴桂冠,3,pei4-dai4-gui4-guan1,nr
普萊森,2,pu3-lai2-sen1,nr
劈啪,21,pi1-pa1,o
排槍,11,pai2-qiang1,n
姘頭,44,pin1-tou2,n
怦怦,416,peng1-peng1,o
鄱,89,po2,ns
噴下來,3,pen1-xia4-lai2,v
普遍存在,3,pu3-bian4-cun2-zai4,i
叛賣,12,pan4-mai4,v
袍,1321,pao2,ng
平鄉縣,3,ping2-xiang1-xian4,ns
批發店,3,pi1-fa1-dian4,n
彭四保,14,peng2-si4-bao3,nr
潘特里,4,pan1-te4-li3,nr
陪同團,17,pei2-tong2-tuan2,n
平庸者,7,ping2-yong1-zhe3,n
判罰,138,pan4-fa2,vn
偏護,3,pian1-hu4,v
評卷,36,ping2-juan3,n
啪嗒,19,pa1-da1,o
哌啶,10,pai4-ding4,n
湃,58,pai4,x
瓶墜簪折,3,ping2-zhui4-zan1-zhe2,z
紕,76,pi1,zg
普拉,20,pu3-la1,nrt
盤桓,137,pan2-huan2,nr
平平,363,ping2-ping2,a
牝,27,pin4,n
篷布,7,peng2-bu4,n
皮格,6,pi2-ge2,n
劈里啪啦,7,pi1-li3-pa1-la,o
裴伯耆,7,pei2-bo2-qi2,nr
普布利,3,pu3-bu4-li4,nr
飄風急雨,3,piao1-feng1-ji2-yu3,i
排列係數,3,pai2-lie4-xi4-shu4,n
錇,12,pou2,g
霹靂炮,3,pi1-li4-pao4,n
姘,526,pin1,n
撲打在,3,pu1-da3-zai4,l
憑證式,4,ping2-zheng4-shi4,n
龐以女,3,pang2-yi3-nv3,nr
蒲鞭之罰,3,pu2-bian1-zhi1-fa2,n
普遍事實,3,pu3-bian4-shi4-shi2,i
盆底扇,3,pen2-di3-shan4,n
排沙簡金,3,pai2-sha1-jian3-jin1,i
刨地,3,pao2-de,n
爬樓,3,pa2-lou2,n
拼法,5,pin1-fa3,v
裴少俊,3,pei2-shao3-jun4,nr
賠賬,3,pei2-zhang4,v
平涼地區,3,ping2-liang2-de-qu1,ns
排氣裝置,3,pai2-qi4-zhuang1-zhi4,n
憑虛御風,3,ping2-xu1-yu4-feng1,n
佩蘭,9,pei4-lan2,nr
皮策張力,3,pi2-ce4-zhang1-li4,n
判下去,3,pan4-xia4-qu4,v
平衡表,17,ping2-heng2-biao3,n
配分函數,3,pei4-fen1-han2-shu4,n
葡萄架,48,pu2-tao2-jia4,n
盼歸,4,pan4-gui1,v
品格,292,pin3-ge2,n
佩克曼,7,pei4-ke4-man4,nr
噴錨網,2,pen1-mao2-wang3,vn
皮奧拉,4,pi2-ao4-la1,nrt
樸定洙,8,pu3-ding4-zhu1,nr
配股價,3,pei4-gu3-jia4,nz
盤住,3,pan2-zhu4,v
平新喬,2,ping2-xin1-qiao2,nr
漂流船,3,piao1-liu2-chuan2,n
潑,923,po1,v
噴射器,13,pen1-she4-qi4,n
破廟,3,po4-miao4,n
普雷斯帕,8,pu3-lei2-si1-pa4,nrt
貧礦,10,pin2-kuang4,n
噴燈,34,pen1-deng1,n
破襲,49,po4-xi2,v
皮尖,3,pi2-jian1,n
披紅戴花,8,pi1-hong2-dai4-hua1,i
偏差,368,pian1-cha1,n
拍拍網,3,pai1-pai1-wang3,n
爬到,3,pa2-dao4,v
彭小楓,3,peng2-xiao3-feng1,nr
彭齊亞,6,peng2-qi2-ya4,nr
鋪錦列繡,3,pu4-jin3-lie4-xiu4,n
配種,28,pei4-zhong3,v
品頭題足,3,pin3-tou2-ti2-zu2,i
偏鋒,22,pian1-feng1,n
排患解紛,3,pai2-huan4-jie3-fen1,i
脾氣好,3,pi2-qi4-hao3,n
排法,3,pai2-fa3,n
佩特森,7,pei4-te4-sen1,nr
配稱,5,pei4-cheng1,v
拋物子群,3,pao1-wu4-zi-qun2,n
平方公尺,3,ping2-fang1-gong1-chi3,q
琵琶湖,7,pi2-pa2-hu2,ns
普洱縣,4,pu3-er3-xian4,ns
評量,3,ping2-liang4,n
皮具廠,3,pi2-ju4-chang3,n
品賞,8,pin3-shang3,n
葡伏堇,3,pu2-fu2-jin3,n
鋪攤,3,pu4-tan1,v
啤酒設備,3,pi2-jiu3-she4-bei4,n
叛匪,25,pan4-fei3,n
爬牆虎,13,pa2-qiang2-hu3,n
磐石之安,3,pan2-shi2-zhi1-an1,n
鍂,189,pian1,zg
普考及格,3,pu3-kao3-ji2-ge2,nz
陪綁,4,pei2-bang3,v
陪葬坑,8,pei2-zang4-keng1,n
破解版,3,po4-jie3-ban3,n
批著,3,pi1-zhe,v
平安,1438,ping2-an1,a
跑跑跳跳,4,pao3-pao3-tiao4-tiao4,l
平肝,22,ping2-gan1,n
葡萄溝鄉,3,pu2-tao2-gou1-xiang1,ns
盤陀,12,pan2-tuo2,nrt
普通員工,3,pu3-tong1-yuan2-gong1,nt
潘立文,5,pan1-li4-wen2,nr
噴施,3,pen1-shi1,v
曝氣,2,pu4-qi4,v
闢劃,3,pi4-hua4,v
爬行動物,111,pa2-xing2-dong4-wu4,n
旁騖,15,pang2-wu4,n
平陰縣,2,ping2-yin1-xian4,ns
評閱,11,ping2-yue4,v
片甲不留,17,pian4-jia3-bu4-liu2,i
拍好,3,pai1-hao3,v
旁指曲諭,3,pang2-zhi3-qu1-yu4,n
嫖客,66,piao2-ke4,n
普埃布拉,12,pu3-ai1-bu4-la1,nrt
剽,31,piao1,zg
樸質,4,pu3-zhi4,n
普通攻擊,3,pu3-tong1-gong1-ji1,i
拍景,3,pai1-jing3,n
旁系,3,pang2-xi4,n
普拉克,4,pu3-la1-ke4,nr
偏歪,3,pian1-wai1,a
平化,5,ping2-hua4,n
浦北縣,8,pu3-bei3-xian4,ns
咆哮起來,3,pao2-xiao1-qi3-lai2,l
聘約,10,pin4-yue1,v
匹亞,3,pi3-ya4,ns
迫問,3,po4-wen4,v
盤桓著,3,pan2-huan2-zhe,nr
瓶罐,8,ping2-guan4,n
破浪神,3,po4-lang4-shen2,i
皮厚,4,pi2-hou4,nr
篷帆,3,peng2-fan1,n
排位,67,pai2-wei4,n
撲爾敏,3,pu1-er3-min3,l
平緩,326,ping2-huan3,a
漂浮物,8,piao1-fu2-wu4,n
普通工人,3,pu3-tong1-gong1-ren2,n
攀不上,3,pan1-bu4-shang4,v
帕特里克,33,pa4-te4-li3-ke4,nrt
疲勞強度,3,pi2-lao2-qiang2-du4,l
劈形膜,3,pi1-xing2-mo2,n
撇開不談,3,pie1-kai1-bu4-tan2,v
評定量表,3,ping2-ding4-liang4-biao3,n
叛逃,82,pan4-tao2,v
普通百姓,3,pu3-tong1-bai3-xing4,n
帕拉蒂,2,pa4-la1-di4,nr
彭賽列,24,peng2-sai4-lie4,nr
噗嗤一聲,3,pu1-chi1-yi1-sheng1,v
彭兄弟,2,peng2-xiong1-di4,nr
坡坡,10,po1-po1,n
憑空猜測,3,ping2-kong1-cai1-ce4,i
憑恃,3,ping2-shi4,v
排灌站,14,pai2-guan4-zhan4,n
拍成電影,3,pai1-cheng2-dian4-ying3,n
帕克中,2,pa4-ke4-zhong1,nr
徘徊不前,3,pai2-huai2-bu4-qian2,v
拼命,1073,pin1-ming4,v
碰碰,59,peng4-peng4,v
潘季訓,12,pan1-ji4-xun4,nr
派定,3,pai4-ding4,v
膨大,112,peng2-da4,v
賠錢,64,pei2-qian2,v
牌價,25,pai2-jia4,n
拋投,3,pao1-tou2,v
浦發,8,pu3-fa1,j
派軍,3,pai4-jun1,n
普普通通,224,pu3-pu3-tong1-tong1,nz
棑,3,pai2,zg
鋪出去,3,pu4-chu1-qu4,i
娉婷嫋娜,3,ping1-ting2-niao3-na4,z
裴宣喝,2,pei2-xuan1-he1,nr
怕人,219,pa4-ren2,a
炮兵營,54,pao4-bing1-ying2,n
拍賣網,3,pai1-mai4-wang3,n
平均化,103,ping2-jun1-hua4,n
片門,3,pian4-men2,m
盤古開天地,6,pan2-gu3-kai1-tian1-di4,i
賠不起,3,pei2-bu4-qi3,v
匹夫有責,29,pi3-fu1-you3-ze2,i
彭久洋,2,peng2-jiu3-yang2,nr
品嚐,321,pin3-chang2,v
普羅,9,pu3-luo2,nrt
排氣扇,3,pai2-qi4-shan4,n
平方寸,2,ping2-fang1-cun4,q
彭總眯,2,peng2-zong3-mi1,nr
平替麗,2,ping2-ti4-li4,nr
飄風,18,piao1-feng1,v
皮特泰,2,pi2-te4-tai4,nr
判若雲泥,7,pan4-ruo4-yun2-ni2,i
徘徊北,3,pai2-huai2-bei3,v
帕臘奈,2,pa4-la4-nai4,nr
盤庚至,2,pan2-geng1-zhi4,nr
皮奧,4,pi2-ao4,nrt
帕西奧,3,pa4-xi1-ao4,nr
偏頭疼,3,pian1-tou2-teng2,v
屏東農專,3,ping2-dong1-nong2-zhuan1,n
裴劉鄉,3,pei2-liu2-xiang1,nr
怦然,20,peng1-ran2,z
排雷,33,pai2-lei2,v
噴墨式,3,pen1-mo4-shi4,n
蓬戶,3,peng2-hu4,ns
配調,3,pei4-diao4,v
盤星藻,2,pan2-xing1-zao3,nr
噴射機,8,pen1-she4-ji1,n
普及面,5,pu3-ji2-mian4,n
平哥,2,ping2-ge1,n
坡口,6,po1-kou3,n
佩吉特,6,pei4-ji2-te4,nr
品種純度,3,pin3-zhong3-chun2-du4,n
盤腿,94,pan2-tui3,n
平盤,7,ping2-pan2,n
趴鋪,3,pa1-pu4,v
派別,452,pai4-bie2,v
貧農,181,pin2-nong2,n
撲來撲去,3,pu1-lai2-pu1-qu4,l
批准文號,3,pi1-zhun3-wen2-hao4,n
泡貨,3,pao4-huo4,n
偏航,3,pian1-hang2,v
破陋,3,po4-lou4,a
陪審制度,3,pei2-shen3-zhi4-du4,n
呸,556,pei1,e
潘集區,2,pan1-ji2-qu1,nr
飄雨,3,piao1-yu3,v
排糞作用,3,pai2-fen4-zuo4-yong4,n
平假名,7,ping2-jia3-ming2,i
皮合生,3,pi2-he2-sheng1,n
皮肌炎,5,pi2-ji1-yan2,n
坯胎,3,pi1-tai1,n
拍蒼蠅,3,pai1-cang1-ying2,i
普寂禪,2,pu3-ji4-chan2,nr
爬越,3,pa2-yue4,v
噴鼻血,3,pen1-bi2-xue4,v
帕博羅,2,pa4-bo2-luo2,nr
普羅民,5,pu3-luo2-min2,nr
配法,3,pei4-fa3,v
佩烈傑,2,pei4-lie4-jie2,nr
賠款,339,pei2-kuan3,n
平地風波,3,ping2-di4-feng1-bo1,ns
胚嫁接,3,pei1-jia4-jie1,n
駢肩累跡,3,pian2-jian1-lei4-ji1,n
潘叔嗣,2,pan1-shu1-si4,nr
皮納斯,4,pi2-na4-si1,nr
評判出,3,ping2-pan4-chu1,n
皮包商,3,pi2-bao1-shang1,n
帕連克,2,pa4-lian2-ke4,nr
普通家庭,3,pu3-tong1-jia1-ting2,nt
皮脂,27,pi2-zhi1,n
攀緣莖,3,pan1-yuan2-jing1,n
帕米薩,2,pa4-mi3-sa4,nr
普法教育,10,pu3-fa3-jiao4-yu4,l
佩環,3,pei4-huan2,nr
排上去,3,pai2-shang3-qu4,v
飄面,3,piao1-mian4,v
譜,2254,pu3,v
披閱,10,pi1-yue4,v
平行座標,3,ping2-xing2-zuo4-biao1,n
評定職稱,3,ping2-ding4-zhi2-cheng1,n
蒲殿俊,2,pu2-dian4-jun4,nr
飄遠,3,piao1-yuan3,d
平塗,7,ping2-tu2,a
旁礴,3,pang2-bo2,v
皮薩諾,2,pi2-sa4-nuo4,nr
漂滷,3,piao4-lu3,n
疲憊不堪,105,pi2-bei4-bu4-kan1,l
旁門邪道,3,pang2-men2-xie2-dao4,i
聘任,152,pin4-ren4,v
批辦制,2,pi1-ban4-zhi4,n
頻段,102,pin2-duan4,n
佩花,3,pei4-hua1,nr
派利是,3,pai4-li4-shi4,v
溥天同慶,3,pu3-tian1-tong2-qing4,nr
匹夫溝瀆,3,pi3-fu1-gou1-du2,ns
批零兼營,3,pi1-ling2-jian1-ying2,l
旁推側引,3,pang2-tui1-ce4-yin3,i
濮州,7,pu2-zhou1,ns
龐巴度,9,pang2-ba1-du4,nr
拼下去,3,pin1-xia4-qu4,l
佩劍,113,pei4-jian4,nr
賠光,3,pei2-guang1,n
片盤,3,pian4-pan2,n
批捕,28,pi1-bu3,v
偏上來,3,pian1-shang4-lai2,v
旁門,178,pang2-men2,ns
平淺,3,ping2-qian3,a
徬徨,3,pang2-huang2,v
拋體運動,3,pao1-ti3-yun4-dong4,l
破鏡重合,3,po4-jing4-chong2-he2,i
盤片,10,pan2-pian4,n
平允,3,ping2-yun3,a
琵琶魚,3,pi2-pa2-yu2,n
飄風苦雨,3,piao1-feng1-ku3-yu3,i
普勒三,2,pu3-lei1-san1,nr
彭偉軍,4,peng2-wei3-jun1,nr
排列三,3,pai2-lie4-san1,i
盤升,15,pan2-sheng1,v
平武,9,ping2-wu3,nr
澎湖縣,8,peng1-hu2-xian4,ns
品脫,7,pin3-tuo1,v
判為,3,pan4-wei4,v
牌風,3,pai2-feng1,n
平山鎮,2,ping2-shan1-zhen4,ns
蚍蜉撼樹,6,pi2-fu2-han4-shu4,i
品貌,33,pin3-mao4,n
噴繪機,3,pen1-hui4-ji1,n
胖妞,2,pang4-niu1,n
皮裡抽肉,3,pi2-li3-chou1-rou4,i
偏西,109,pian1-xi1,n
披荊執銳,3,pi1-jing1-zhi2-rui4,i
普拉西,8,pu3-la1-xi1,ns
攀著,3,pan1-zhe,v
排排,3,pai2-pai2,v
平民,8135,ping2-min2,n
彭湖,3,peng2-hu2,nr
平城,93,ping2-cheng2,ns
抨,7,peng1,v
票匯,3,piao4-hui4,n
迫在,3,po4-zai4,v
鋪路工,3,pu4-lu4-gong1,n
破屋,3,po4-wu1,n
普代克,4,pu3-dai4-ke4,nz
脾氣,1559,pi2-qi4,n
普拉提,3,pu3-la1-ti2,nr
判軍,3,pan4-jun1,n
平躺著,3,ping2-tang3-zhe,l
平方英尺,8,ping2-fang1-ying1-chi3,q
偏己,3,pian1-ji3,n
陪你走,3,pei2-ni3-zou3,l
噴淋,3,pen1-lin2,z
平板顯示器,17,ping2-ban3-xian3-shi4-qi4,n
蒲柳,7,pu2-liu3,nr
畔,940,pan4,ng
膨鬆,11,peng2-song1,v
賠償損失,3,pei2-chang2-sun3-shi1,n
配偶欄,3,pei4-ou3-lan2,n
浦東新區,36,pu3-dong1-xin1-qu1,ns
貧族,3,pin2-zu2,n
判刑,265,pan4-xing2,v
配系,23,pei4-xi4,v
硼氫化,3,peng2-qing1-hua4,nz
碰傷,3,peng4-shang1,v
旁岔,3,pang2-cha4,ns
判明,61,pan4-ming2,v
佩雷斯,27,pei4-lei2-si1,nr
濮陽西水,2,pu2-yang2-xi1-shui3,ns
硼鎂石,2,peng2-mei3-shi2,n
噴血,3,pen1-xue4,v
闢,1637,pi4,v
普雷斯波,4,pu3-lei2-si1-bo1,nrt
平均誤差,3,ping2-jun1-wu4-cha4,l
佩西,2,pei4-xi1,nrt
普通店村,3,pu3-tong1-dian4-cun1,ns
排給,3,pai2-gei3,v
飄灑,32,piao1-sa3,v
皮質醇,29,pi2-zhi4-chun2,n
皮損,41,pi2-sun3,n
蒲圻市,11,pu2-qi2-shi4,ns
徘徊者,3,pai2-huai2-zhe3,r
偏相關,3,pian1-xiang1-guan1,n
判,1330,pan4,zg
跑不動,3,pao3-bu4-dong4,l
怦怦直跳,3,peng1-peng1-zhi2-tiao4,v
品質惡劣,3,pin3-zhi4-e4-lie4,n
袍罩兒,3,pao2-zhao4-er2,z
平放,25,ping2-fang4,v
婆娑,77,po2-suo1,z
龐眉皓髮,3,pang2-mei2-hao4-fa4,i
僕僕風塵,2,pu2-pu2-feng1-chen2,i
潘愛玲,3,pan1-ai4-ling2,nr
拼搏,294,pin1-bo2,v
聘姑娘,3,pin4-gu1-niang2,n
盼望已久,3,pan4-wang4-yi3-jiu3,nr
胚,359,pei1,n
瓶蓋,34,ping2-gai4,n
盤亞綱,2,pan2-ya4-gang1,nr
票然,3,piao4-ran2,n
鏷,7,pu2,g
憑靠著,3,ping2-kao4-zhe,n
皮包,143,pi2-bao1,n
配套率,2,pei4-tao4-lv4,n
皮帕德,4,pi2-pa4-de2,nr
匹配終端,3,pi3-pei4-zhong1-duan1,i
彭總昕,3,peng2-zong3-xin1,nr
配型,41,pei4-xing2,n
平口鉗,3,ping2-kou3-qian2,n
跑馬觀花,3,pao3-ma3-guan1-hua1,n
泮湯溫泉,3,pan4-tang1-wen1-quan2,nr
噴薄,8,pen1-bao2,b
普圖斯,3,pu3-tu2-si1,nr
判別函數,3,pan4-bie2-han2-shu4,n
浦起龍,3,pu3-qi3-long2,nr
平方英哩,3,ping2-fang1-ying1-li1,nr
偏後,3,pian1-hou4,f
排斥,642,pai2-chi4,v
排成行,3,pai2-cheng2-xing2,v
噴出,561,pen1-chu1,v
帕利基爾,2,pa4-li4-ji1-er3,nrt
佩戴,217,pei4-dai4,v
撲跌,3,pu1-die1,v
批下來,3,pi1-xia4-lai2,v
攀花問柳,3,pan1-hua1-wen4-liu3,i
坪林鄉,3,ping2-lin2-xiang1,ns
鋪徹,3,pu4-che4,v
拋棄,684,pao1-qi4,v
平快車,3,ping2-kuai4-che1,n
平胸,3,ping2-xiong1,n
盤根問底,3,pan2-gen1-wen4-di3,i
判死罪,3,pan4-si3-zui4,i
平壤,335,ping2-rang3,n
潑出去,3,po1-chu1-qu4,v
普光寺,8,pu3-guang1-si4,nr
匹茲堡,49,pi3-zi1-bao3,ns
派團,3,pai4-tuan2,n
爬牆梅,3,pa2-qiang2-mei2,n
漂好,3,piao4-hao3,a
烹調,514,peng1-diao4,v
頗似,27,po1-shi4,v
彭和尚,63,peng2-he2-shang,nr
排水管道,3,pai2-shui3-guan3-dao4,n
排椅,6,pai2-yi3,n
硼鋼,6,peng2-gang1,n
配位,237,pei4-wei4,n
捧上來,3,peng3-shang4-lai2,l
婆羅洲,47,po2-luo2-zhou1,ns
披卷,3,pi1-juan4,v
飄海,3,piao1-hai3,v
皮袍,28,pi2-pao2,n
片子,186,pian1-zi,n
潘慶新,28,pan1-qing4-xin1,nr
匏瓜空懸,3,pao2-gua1-kong1-xuan2,nr
屏幕,587,ping2-mu4,n
排設,3,pai2-she4,vn
平衡機,3,ping2-heng2-ji1,n
片岡,3,pian4-gang1,nz
潘達雷,2,pan1-da2-lei2,nr
破體字,3,po4-ti3-zi4,l
旁生,3,pang2-sheng1,v
派員參加,3,pai4-yuan2-can1-jia1,n
破鏡難圓,3,po4-jing4-nan2-yuan2,i
陪夜,3,pei2-ye4,n
配製,278,pei4-zhi4,v
頻散關係,3,pin2-san4-guan1-xi4,n
浦知良,2,pu3-zhi1-liang2,nr
平版,15,ping2-ban3,v
皮增厚,2,pi2-zeng1-hou4,nr
偏信則闇,3,pian1-xin4-ze2-an4,i
屏蔽線,3,ping2-bi4-xian4,n
破家亡國,3,po4-jia1-wang2-guo2,n
炮兵群,12,pao4-bing1-qun2,n
枰,175,ping2,zg
賠償金,45,pei2-chang2-jin1,n
片面之詞,3,pian4-mian4-zhi1-ci2,i
皮筋,9,pi2-jin1,n
剖心析肝,3,pou1-xin1-xi1-gan1,n
叛臣,9,pan4-chen2,n
破牙細胞,3,po4-ya2-xi4-bao1,n
撲朔,3,pu1-shuo4,a
潑灑,29,po1-sa3,a
普利茅斯,17,pu3-li4-mao2-si1,nrt
跑,11414,pao3,v
披古通今,3,pi1-gu3-tong1-jin1,l
牌品,3,pai2-pin3,n
帕斯科,9,pa4-si1-ke1,nr
排外,204,pai2-wai4,v
配戴者,2,pei4-dai4-zhe3,n
平穩過渡,3,ping2-wen3-guo4-du4,nr
普天下,151,pu3-tian1-xia4,nr
瓶膽,3,ping2-dan3,n
珀蒂,11,po4-di4,nrt
破壞活動,3,po4-huai4-huo2-dong4,l
排憂解難,65,pai2-you1-jie3-nan2,i
曝書見竹,3,pu4-shu1-jian4-zhu2,n
皮靴,111,pi2-xue1,n
頻閃儀,3,pin2-shan3-yi2,n
攀登,187,pan1-deng1,v
彭登懷,19,peng2-deng1-huai2,nr
噴灑,87,pen1-sa3,v
婆婆,2295,po2-po,n
平肝熄風,19,ping2-gan1-xi1-feng1,l
破解,334,po4-jie3,v
皮膚毒性,3,pi2-fu1-du2-xing4,n
批風抹月,3,pi1-feng1-mo3-yue4,l
撲扇,12,pu1-shan4,n
偏色,3,pian1-se4,n
平明,33,ping2-ming2,a
拍片,63,pai1-pian4,n
撇乳器,3,pie1-ru3-qi4,v
平陸縣,8,ping2-lu4-xian4,nr
平衡覺,5,ping2-heng2-jue2,n
排水板,3,pai2-shui3-ban3,n
攀樹,3,pan1-shu4,ns
評鑑,3,ping2-jian4,v
排檢,3,pai2-jian3,v
樸裕淵,4,pu3-yu4-yuan1,nr
瞟向,3,piao3-xiang4,v
旁遮普,121,pang2-zhe1-pu3,ns
偏北,3,pian1-bei3,f
評話,55,ping2-hua4,v
披毛戴角,3,pi1-mao2-dai4-jiao3,i
匹夫,98,pi3-fu1,ns
潘家錚,4,pan1-jia1-zheng1,nr
捧得,83,peng3-de2,v
憑空,170,ping2-kong1,n
僕,1135,pu2,ng
偏好,120,pian1-hao3,d
拼形碼,3,pin1-xing2-ma3,l
跑圓場,3,pao3-yuan2-chang3,n
陪伴,425,pei2-ban4,n
破頭爛額,3,po4-tou2-lan4-e2,i
龐然巨,6,pang2-ran2-ju4,nr
僕人,904,pu2-ren2,n
平復起來,3,ping2-fu4-qi3-lai2,l
烹,209,peng1,v
翩躚,14,pian1-xian1,v
瓶裝,41,ping2-zhuang1,n
脾虛,33,pi2-xu1,n
批得,3,pi1-de2,v
片種,5,pian4-zhong3,m
皮卡秋,3,pi2-ka3-qiu1,nr
帕卡琳娜,6,pa4-ka3-lin2-na4,nr
拍賣商,3,pai1-mai4-shang1,n
鋪開,85,pu4-kai1,v
怕苦,3,pa4-ku3,a
排氣閥門,3,pai2-qi4-fa2-men2,vn
彭其嚇,2,peng2-qi2-xia4,nr
皮箱子,3,pi2-xiang1-zi,nr
匍,45,pu2,v
偏瘦,3,pian1-shou4,a
溿,68,pan4,zg
偏輕,3,pian1-qing1,d
旁落,48,pang2-luo4,v
菩薩像,3,pu2-sa4-xiang4,n
旁觀,327,pang2-guan1,n
撲面而來,121,pu1-mian4-er2-lai2,l
帕薩特,10,pa4-sa4-te4,nr
破案,50,po4-an4,v
皮安基,2,pi2-an1-ji1,nr
破斧缺斨,3,po4-fu3-que1-qiang1,n
撇嘴,126,pie3-zui3,v
皮烏斯,11,pi2-wu1-si1,nr
平麗鵑,3,ping2-li4-juan1,nr
撲打,68,pu1-da3,v
潘又安,2,pan1-you4-an1,nr
浦安修,3,pu3-an1-xiu1,nr
佩內洛普,3,pei4-nei4-luo4-pu3,nrt
拍照片,3,pai1-zhao4-pian1,n
平江縣,19,ping2-jiang1-xian4,ns
飄動,146,piao1-dong4,v
旁搜博採,3,pang2-sou1-bo2-cai3,l
破碗,30,po4-wan3,n
迫切需要,3,po4-qie4-xu1-yao4,n
普安特,2,pu3-an1-te4,nr
平平安安,67,ping2-ping2-an1-an1,ns
怕臊,3,pa4-sao1,a
屏流比,3,ping2-liu2-bi3,n
培養目標,3,pei2-yang3-mu4-biao1,n
票房記錄,3,piao4-fang2-ji4-lu4,n
平羅,11,ping2-luo2,nr
平臺式,9,ping2-tai2-shi4,n
片仔癀,9,pian4-zai3-huang2,nz
拍岸,14,pai1-an4,v
暴衣露冠,3,pu4-yi1-lu4-guan4,i
漂白布,4,piao3-bai2-bu4,n
偏疼,3,pian1-teng2,v
皮蛋,22,pi2-dan4,n
皮薩至,2,pi2-sa4-zhi4,nr
皮島,19,pi2-dao3,n
鋬,2,pan4,zg
龐文讓,6,pang2-wen2-rang4,nr
普沃克倫,3,pu3-wo4-ke4-lun2,nr
平形四邊,3,ping2-xing2-si4-bian1,l
騙拐,3,pian4-guai3,n
劈叉,5,pi3-cha4,v
捧出去,3,peng3-chu1-qu4,l
翩翩風度,3,pian1-pian1-feng1-du4,l
平板,407,ping2-ban3,n
片花,7,pian4-hua1,n
脾氣壞,3,pi2-qi4-huai4,n
蒲犁分,3,pu2-li2-fen1,nr
迫降,74,po4-jiang4,v
膨化,26,peng2-hua4,v
排列,2737,pai2-lie4,v
屏氣,63,ping2-qi4,n
普羅斯特,4,pu3-luo2-si1-te4,nrt
憑城借一,3,ping2-cheng2-jie4-yi1,n
普羅米修斯,48,pu3-luo2-mi3-xiu1-si1,nz
鋪紙,3,pu4-zhi3,n
貧病交加,9,pin2-bing4-jiao1-jia1,j
龐貝城,4,pang2-bei4-cheng2,nr
旁邊兒,2,pang2-bian1-er2,n
剖腹自殺,3,pou1-fu4-zi4-sha1,i
偏外,3,pian1-wai4,f
爿,140,pan2,q
平型關,77,ping2-xing2-guan1,n
蒲緩昌,44,pu2-huan3-chang1,nr
噴下,3,pen1-xia4,v
潘多拉,43,pan1-duo1-la1,nr
平衡性,6,ping2-heng2-xing4,n
拍上,3,pai1-shang4,v
匹配段,3,pi3-pei4-duan4,n
楄,241,pian2,zg
莆,167,pu2,ns
偏聽則暗,3,pian1-ting1-ze2-an4,i
破國亡家,3,po4-guo2-wang2-jia1,l
破,9250,po4,v
帕魯帕,4,pa4-lu3-pa4,nr
潑大糞,3,po1-da4-fen4,n
配產配注,3,pei4-chan3-pei4-zhu4,n
頗受,3,po1-shou4,v
普列茨克,3,pu3-lie4-ci2-ke4,nrt
貧嘴滑舌,3,pin2-zui3-hua2-she2,i
疲,395,pi2,zg
屏東師範,3,ping2-dong1-shi1-fan4,n
潑油救火,3,po1-you2-jiu4-huo3,n
嫖娼案,3,piao2-chang1-an4,n
怕羞,38,pa4-xiu1,a
啤酒屋,3,pi2-jiu3-wu1,n
樸厚,3,pu3-hou4,a
滂沛,3,pang1-pei4,a
濮,618,pu2,ns
拋開,165,pao1-kai1,v
佩韋佩弦,3,pei4-wei2-pei4-xian2,nr
皮相之士,3,pi2-xiang1-zhi1-shi4,nr
梈,6,peng1,zg
剖腹產,45,pou1-fu4-chan3,n
飄來,3,piao1-lai2,v
盤星石,2,pan2-xing1-shi2,nr
潑辣辣,3,po1-la4-la4,n
盤面,126,pan2-mian4,n
潘,573,pan1,nr
頻頻點頭,3,pin2-pin2-dian3-tou2,n
品性不好,3,pin3-xing4-bu4-hao3,v
聘召,3,pin4-zhao4,v
騙買騙賣,3,pian4-mai3-pian4-mai4,n
皮影戲,41,pi2-ying3-xi4,n
蓬壁生輝,3,peng2-bi4-sheng1-hui1,nr
平道人,4,ping2-dao4-ren2,nr
頗冷,3,po1-leng3,v
平均氣溫,3,ping2-jun1-qi4-wen1,n
撲救,56,pu1-jiu4,v
爬竿取物,3,pa2-gan1-qu3-wu4,l
龐海龍,2,pang2-hai3-long2,nr
飄灑在,3,piao1-sa3-zai4,z
婆家,133,po2-jia1,n
破陣,3,po4-zhen4,v
攀高枝兒,3,pan1-gao1-zhi1-er2,i
旁路,11,pang2-lu4,ns
偏磷酸,3,pian1-lin2-suan1,n
平地起雷,3,ping2-di4-qi3-lei2,i
菩提子,8,pu2-ti2-zi,n
帕特雷,3,pa4-te4-lei2,nr
排氣閥,5,pai2-qi4-fa2,l
蒲公英,48,pu2-gong1-ying1,nr
琵琶胡語,3,pi2-pa2-hu2-yu3,n
陪伴著,3,pei2-ban4-zhe,n
普林斯頓,71,pu3-lin2-si1-dun4,nrt
帕金森氏症,16,pa4-jin1-sen1-shi4-zheng4,nz
